ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,tcp_rtt_ms,probe_loss,tun_exists
2025-11-25T17:19:43.035272Z,mmtc,uesimtun2,303656,4682,376648,6467,0.908,0,1
2025-11-25T17:19:43.284389Z,embb,uesimtun0,307188,4696,387016,6713,1.269,0,1
2025-11-25T17:19:43.284389Z,urllc,uesimtun1,273984,4443,308716,4832,0.975,0,1
2025-11-25T17:19:43.284389Z,mmtc,uesimtun2,303821,4685,376892,6472,0.950,0,1
2025-11-25T17:19:43.534917Z,embb,uesimtun0,307353,4699,387260,6718,1.271,0,1
2025-11-25T17:19:43.534917Z,urllc,uesimtun1,274124,4446,308880,4835,,1,1
2025-11-25T17:19:43.534917Z,mmtc,uesimtun2,304038,4689,377136,6477,0.944,0,1
2025-11-25T17:19:43.784407Z,embb,uesimtun0,307518,4702,387504,6723,,1,1
2025-11-25T17:19:43.784407Z,urllc,uesimtun1,274164,4447,308940,4836,123.463,0,1
2025-11-25T17:19:43.784407Z,mmtc,uesimtun2,304203,4692,377380,6482,1.127,0,1
2025-11-25T17:19:44.111840Z,embb,uesimtun0,307578,4703,387604,6725,1.143,0,1
2025-11-25T17:19:44.111840Z,urllc,uesimtun1,274329,4450,309184,4841,1.087,0,1
2025-11-25T17:19:44.111840Z,mmtc,uesimtun2,304343,4695,377544,6485,0.952,0,1
2025-11-25T17:19:44.362208Z,embb,uesimtun0,307743,4706,387848,6730,1.549,0,1
2025-11-25T17:19:44.362208Z,urllc,uesimtun1,274494,4453,309428,4846,,1,1
2025-11-25T17:19:44.362208Z,mmtc,uesimtun2,304483,4698,377708,6488,0.924,0,1
2025-11-25T17:19:44.612884Z,embb,uesimtun0,307908,4709,388092,6735,,1,1
2025-11-25T17:19:44.612884Z,urllc,uesimtun1,274534,4454,309488,4847,51.098,0,1
2025-11-25T17:19:44.612884Z,mmtc,uesimtun2,304648,4701,377952,6493,1.218,0,1
2025-11-25T17:19:44.880849Z,embb,uesimtun0,307968,4710,388192,6737,1.009,0,1
2025-11-25T17:19:44.880849Z,urllc,uesimtun1,274699,4457,309732,4852,0.934,0,1
2025-11-25T17:19:44.880849Z,mmtc,uesimtun2,304813,4704,378196,6498,0.944,0,1
2025-11-25T17:19:45.131377Z,embb,uesimtun0,308133,4713,388436,6742,1.372,0,1
2025-11-25T17:19:45.131377Z,urllc,uesimtun1,274839,4460,309896,4855,,1,1
2025-11-25T17:19:45.131377Z,mmtc,uesimtun2,304978,4707,378440,6503,0.978,0,1
2025-11-25T17:19:45.381416Z,embb,uesimtun0,308298,4716,388680,6747,1.471,0,1
2025-11-25T17:19:45.381416Z,urllc,uesimtun1,274879,4461,309956,4856,1.060,0,1
2025-11-25T17:19:45.381416Z,mmtc,uesimtun2,305143,4710,378684,6508,0.905,0,1
2025-11-25T17:19:45.631714Z,embb,uesimtun0,308463,4719,388924,6752,,1,1
2025-11-25T17:19:45.631714Z,urllc,uesimtun1,275019,4464,310120,4859,21.696,0,1
2025-11-25T17:19:45.631714Z,mmtc,uesimtun2,305308,4713,378928,6513,1.004,0,1
2025-11-25T17:19:46.097415Z,embb,uesimtun0,308523,4720,389024,6754,1.037,0,1
2025-11-25T17:19:46.097415Z,urllc,uesimtun1,275184,4467,310364,4864,1.026,0,1
2025-11-25T17:19:46.097415Z,mmtc,uesimtun2,305448,4716,379092,6516,0.974,0,1
2025-11-25T17:19:46.347842Z,embb,uesimtun0,308740,4724,389268,6759,1.278,0,1
2025-11-25T17:19:46.347842Z,urllc,uesimtun1,275324,4470,310528,4867,1.035,0,1
2025-11-25T17:19:46.347842Z,mmtc,uesimtun2,305665,4720,379336,6521,1.041,0,1
2025-11-25T17:19:46.597969Z,embb,uesimtun0,308905,4727,389512,6764,,1,1
2025-11-25T17:19:46.597969Z,urllc,uesimtun1,275489,4473,310772,4872,87.198,0,1
2025-11-25T17:19:46.597969Z,mmtc,uesimtun2,305830,4723,379580,6526,1.137,0,1
2025-11-25T17:19:47.040485Z,embb,uesimtun0,308965,4728,389612,6766,1.154,0,1
2025-11-25T17:19:47.040485Z,urllc,uesimtun1,275654,4476,311016,4877,1.148,0,1
2025-11-25T17:19:47.040485Z,mmtc,uesimtun2,305970,4726,379744,6529,1.169,0,1
2025-11-25T17:19:47.291470Z,embb,uesimtun0,309130,4731,389856,6771,1.259,0,1
2025-11-25T17:19:47.291470Z,urllc,uesimtun1,275794,4479,311180,4880,,1,1
2025-11-25T17:19:47.291470Z,mmtc,uesimtun2,306135,4729,379988,6534,0.979,0,1
2025-11-25T17:19:47.540957Z,embb,uesimtun0,309295,4734,390100,6776,1.283,0,1
2025-11-25T17:19:47.540957Z,urllc,uesimtun1,275834,4480,311240,4881,1.018,0,1
2025-11-25T17:19:47.540957Z,mmtc,uesimtun2,306300,4732,380232,6539,0.929,0,1
2025-11-25T17:19:47.791076Z,embb,uesimtun0,309460,4737,390344,6781,,1,1
2025-11-25T17:19:47.791076Z,urllc,uesimtun1,275974,4483,311404,4884,3.011,0,1
2025-11-25T17:19:47.791076Z,mmtc,uesimtun2,306465,4735,380476,6544,1.073,0,1
2025-11-25T17:19:48.040964Z,embb,uesimtun0,309520,4738,390444,6783,1.089,0,1
2025-11-25T17:19:48.040964Z,urllc,uesimtun1,276139,4486,311648,4889,1.024,0,1
2025-11-25T17:19:48.040964Z,mmtc,uesimtun2,306605,4738,380640,6547,0.930,0,1
2025-11-25T17:19:48.290859Z,embb,uesimtun0,309685,4741,390688,6788,1.268,0,1
2025-11-25T17:19:48.290859Z,urllc,uesimtun1,276279,4489,311812,4892,1.070,0,1
2025-11-25T17:19:48.290859Z,mmtc,uesimtun2,306770,4741,380884,6552,1.020,0,1
2025-11-25T17:19:48.541727Z,embb,uesimtun0,309850,4744,390932,6793,1.287,0,1
2025-11-25T17:19:48.541727Z,urllc,uesimtun1,276419,4492,311976,4895,,1,1
2025-11-25T17:19:48.541727Z,mmtc,uesimtun2,306935,4744,381128,6557,0.962,0,1
2025-11-25T17:19:49.054088Z,embb,uesimtun0,310015,4747,391176,6798,3.671,0,1
2025-11-25T17:19:49.054088Z,urllc,uesimtun1,276459,4493,312036,4896,1.220,0,1
2025-11-25T17:19:49.054088Z,mmtc,uesimtun2,307100,4747,381372,6562,1.105,0,1
2025-11-25T17:19:49.062997Z,embb,uesimtun0,310180,4750,391420,6803,1.054,0,1
2025-11-25T17:19:49.062997Z,urllc,uesimtun1,276599,4496,312200,4899,1.122,0,1
2025-11-25T17:19:49.062997Z,mmtc,uesimtun2,307265,4750,381616,6567,1.089,0,1
2025-11-25T17:19:49.313278Z,embb,uesimtun0,310345,4753,391664,6808,1.312,0,1
2025-11-25T17:19:49.313278Z,urllc,uesimtun1,276739,4499,312364,4902,1.017,0,1
2025-11-25T17:19:49.313278Z,mmtc,uesimtun2,307430,4753,381860,6572,0.879,0,1
2025-11-25T17:19:49.564146Z,embb,uesimtun0,310510,4756,391908,6813,1.287,0,1
2025-11-25T17:19:49.564146Z,urllc,uesimtun1,276879,4502,312528,4905,0.996,0,1
2025-11-25T17:19:49.564146Z,mmtc,uesimtun2,307595,4756,382104,6577,1.050,0,1
2025-11-25T17:19:49.813757Z,embb,uesimtun0,310675,4759,392152,6818,1.279,0,1
2025-11-25T17:19:49.813757Z,urllc,uesimtun1,277019,4505,312692,4908,0.959,0,1
2025-11-25T17:19:49.813757Z,mmtc,uesimtun2,307760,4759,382348,6582,0.985,0,1
2025-11-25T17:19:50.063857Z,embb,uesimtun0,310840,4762,392396,6823,1.254,0,1
2025-11-25T17:19:50.063857Z,urllc,uesimtun1,277159,4508,312856,4911,1.126,0,1
2025-11-25T17:19:50.063857Z,mmtc,uesimtun2,307925,4762,382592,6587,1.178,0,1
2025-11-25T17:19:50.313414Z,embb,uesimtun0,311005,4765,392640,6828,1.317,0,1
2025-11-25T17:19:50.313414Z,urllc,uesimtun1,277376,4512,313100,4916,0.934,0,1
2025-11-25T17:19:50.313414Z,mmtc,uesimtun2,308090,4765,382836,6592,0.943,0,1
2025-11-25T17:19:50.563783Z,embb,uesimtun0,311170,4768,392884,6833,1.334,0,1
2025-11-25T17:19:50.563783Z,urllc,uesimtun1,277516,4515,313264,4919,1.083,0,1
2025-11-25T17:19:50.563783Z,mmtc,uesimtun2,308255,4768,383080,6597,1.243,0,1
2025-11-25T17:19:50.814217Z,embb,uesimtun0,311335,4771,393128,6838,1.337,0,1
2025-11-25T17:19:50.814217Z,urllc,uesimtun1,277681,4518,313508,4924,1.064,0,1
2025-11-25T17:19:50.814217Z,mmtc,uesimtun2,308395,4771,383244,6600,1.141,0,1
2025-11-25T17:19:51.063798Z,embb,uesimtun0,311500,4774,393372,6843,1.271,0,1
2025-11-25T17:19:51.063798Z,urllc,uesimtun1,277821,4521,313672,4927,1.065,0,1
2025-11-25T17:19:51.063798Z,mmtc,uesimtun2,308560,4774,383488,6605,1.067,0,1
2025-11-25T17:19:51.313301Z,embb,uesimtun0,311665,4777,393616,6848,1.283,0,1
2025-11-25T17:19:51.313301Z,urllc,uesimtun1,277961,4524,313836,4930,,1,1
2025-11-25T17:19:51.313301Z,mmtc,uesimtun2,308725,4777,383732,6610,0.987,0,1
2025-11-25T17:19:51.564004Z,embb,uesimtun0,311830,4780,393860,6853,1.441,0,1
2025-11-25T17:19:51.564004Z,urllc,uesimtun1,278001,4525,313896,4931,,1,1
2025-11-25T17:19:51.564004Z,mmtc,uesimtun2,308890,4780,383976,6615,1.136,0,1
2025-11-25T17:19:51.814258Z,embb,uesimtun0,311995,4783,394104,6858,1.313,0,1
2025-11-25T17:19:51.814258Z,urllc,uesimtun1,278041,4526,313956,4932,0.978,0,1
2025-11-25T17:19:51.814258Z,mmtc,uesimtun2,309055,4783,384220,6620,1.074,0,1
2025-11-25T17:19:52.063918Z,embb,uesimtun0,312160,4786,394348,6863,1.281,0,1
2025-11-25T17:19:52.063918Z,urllc,uesimtun1,278206,4529,314200,4937,1.022,0,1
2025-11-25T17:19:52.063918Z,mmtc,uesimtun2,309220,4786,384464,6625,1.140,0,1
2025-11-25T17:19:52.313947Z,embb,uesimtun0,312325,4789,394592,6868,1.235,0,1
2025-11-25T17:19:52.313947Z,urllc,uesimtun1,278346,4532,314364,4940,0.880,0,1
2025-11-25T17:19:52.313947Z,mmtc,uesimtun2,309385,4789,384708,6630,0.927,0,1
2025-11-25T17:19:52.563663Z,embb,uesimtun0,312490,4792,394836,6873,1.469,0,1
2025-11-25T17:19:52.563663Z,urllc,uesimtun1,278486,4535,314528,4943,0.988,0,1
2025-11-25T17:19:52.563663Z,mmtc,uesimtun2,309550,4792,384952,6635,1.381,0,1
2025-11-25T17:19:52.813460Z,embb,uesimtun0,312655,4795,395080,6878,1.301,0,1
2025-11-25T17:19:52.813460Z,urllc,uesimtun1,278626,4538,314692,4946,0.938,0,1
2025-11-25T17:19:52.813460Z,mmtc,uesimtun2,309715,4795,385196,6640,1.023,0,1
2025-11-25T17:19:53.063893Z,embb,uesimtun0,312820,4798,395324,6883,1.359,0,1
2025-11-25T17:19:53.063893Z,urllc,uesimtun1,278766,4541,314856,4949,0.998,0,1
2025-11-25T17:19:53.063893Z,mmtc,uesimtun2,309880,4798,385440,6645,0.976,0,1
2025-11-25T17:19:53.313954Z,embb,uesimtun0,312985,4801,395568,6888,1.230,0,1
2025-11-25T17:19:53.313954Z,urllc,uesimtun1,278906,4544,315020,4952,1.063,0,1
2025-11-25T17:19:53.313954Z,mmtc,uesimtun2,310045,4801,385684,6650,0.917,0,1
2025-11-25T17:19:53.563837Z,embb,uesimtun0,313150,4804,395812,6893,1.328,0,1
2025-11-25T17:19:53.563837Z,urllc,uesimtun1,279046,4547,315184,4955,1.014,0,1
2025-11-25T17:19:53.563837Z,mmtc,uesimtun2,310210,4804,385928,6655,1.278,0,1
2025-11-25T17:19:53.866945Z,embb,uesimtun0,313315,4807,396056,6898,13.861,0,1
2025-11-25T17:19:53.866945Z,urllc,uesimtun1,279211,4550,315428,4960,1.012,0,1
2025-11-25T17:19:53.866945Z,mmtc,uesimtun2,310375,4807,386172,6660,0.927,0,1
2025-11-25T17:19:54.063701Z,embb,uesimtun0,313480,4810,396300,6903,1.220,0,1
2025-11-25T17:19:54.063701Z,urllc,uesimtun1,279351,4553,315592,4963,1.135,0,1
2025-11-25T17:19:54.063701Z,mmtc,uesimtun2,310540,4810,386416,6665,0.927,0,1
2025-11-25T17:19:54.313316Z,embb,uesimtun0,313645,4813,396544,6908,1.302,0,1
2025-11-25T17:19:54.313316Z,urllc,uesimtun1,279516,4556,315836,4968,0.990,0,1
2025-11-25T17:19:54.313316Z,mmtc,uesimtun2,310680,4813,386580,6668,0.960,0,1
2025-11-25T17:19:54.563422Z,embb,uesimtun0,313810,4816,396788,6913,1.324,0,1
2025-11-25T17:19:54.563422Z,urllc,uesimtun1,279656,4559,316000,4971,,1,1
2025-11-25T17:19:54.563422Z,mmtc,uesimtun2,310845,4816,386824,6673,0.972,0,1
2025-11-25T17:19:55.029139Z,embb,uesimtun0,313975,4819,397032,6918,1.362,0,1
2025-11-25T17:19:55.029139Z,urllc,uesimtun1,279696,4560,316060,4972,1.260,0,1
2025-11-25T17:19:55.029139Z,mmtc,uesimtun2,311010,4819,387068,6678,0.993,0,1
2025-11-25T17:19:55.063313Z,embb,uesimtun0,314140,4822,397276,6923,1.260,0,1
2025-11-25T17:19:55.063313Z,urllc,uesimtun1,279836,4563,316224,4975,0.986,0,1
2025-11-25T17:19:55.063313Z,mmtc,uesimtun2,311175,4822,387312,6683,0.926,0,1
2025-11-25T17:19:55.314076Z,embb,uesimtun0,314305,4825,397520,6928,1.284,0,1
2025-11-25T17:19:55.314076Z,urllc,uesimtun1,279976,4566,316388,4978,1.055,0,1
2025-11-25T17:19:55.314076Z,mmtc,uesimtun2,311340,4825,387556,6688,0.956,0,1
2025-11-25T17:19:55.564274Z,embb,uesimtun0,314470,4828,397764,6933,1.257,0,1
2025-11-25T17:19:55.564274Z,urllc,uesimtun1,280116,4569,316552,4981,0.995,0,1
2025-11-25T17:19:55.564274Z,mmtc,uesimtun2,311505,4828,387800,6693,1.049,0,1
2025-11-25T17:19:55.814280Z,embb,uesimtun0,314635,4831,398008,6938,1.266,0,1
2025-11-25T17:19:55.814280Z,urllc,uesimtun1,280256,4572,316716,4984,0.918,0,1
2025-11-25T17:19:55.814280Z,mmtc,uesimtun2,311670,4831,388044,6698,0.999,0,1
2025-11-25T17:19:56.064233Z,embb,uesimtun0,314800,4834,398252,6943,1.272,0,1
2025-11-25T17:19:56.064233Z,urllc,uesimtun1,280396,4575,316880,4987,1.002,0,1
2025-11-25T17:19:56.064233Z,mmtc,uesimtun2,311835,4834,388288,6703,1.082,0,1
2025-11-25T17:19:56.314003Z,embb,uesimtun0,314965,4837,398496,6948,1.295,0,1
2025-11-25T17:19:56.314003Z,urllc,uesimtun1,280536,4578,317044,4990,1.079,0,1
2025-11-25T17:19:56.314003Z,mmtc,uesimtun2,312000,4837,388532,6708,1.076,0,1
2025-11-25T17:19:56.563755Z,embb,uesimtun0,315130,4840,398740,6953,1.275,0,1
2025-11-25T17:19:56.563755Z,urllc,uesimtun1,280676,4581,317208,4993,,1,1
2025-11-25T17:19:56.563755Z,mmtc,uesimtun2,312165,4840,388776,6713,0.932,0,1
2025-11-25T17:19:56.813776Z,embb,uesimtun0,315295,4843,398984,6958,1.238,0,1
2025-11-25T17:19:56.813776Z,urllc,uesimtun1,280716,4582,317268,4994,,1,1
2025-11-25T17:19:56.813776Z,mmtc,uesimtun2,312330,4843,389020,6718,1.040,0,1
2025-11-25T17:19:57.063312Z,embb,uesimtun0,315460,4846,399228,6963,1.281,0,1
2025-11-25T17:19:57.063312Z,urllc,uesimtun1,280756,4583,317328,4995,1.061,0,1
2025-11-25T17:19:57.063312Z,mmtc,uesimtun2,312495,4846,389264,6723,,1,1
2025-11-25T17:19:57.313795Z,embb,uesimtun0,315625,4849,399472,6968,1.235,0,1
2025-11-25T17:19:57.313795Z,urllc,uesimtun1,280921,4586,317572,5000,1.024,0,1
2025-11-25T17:19:57.313795Z,mmtc,uesimtun2,312535,4847,389324,6724,1.146,0,1
2025-11-25T17:19:57.563857Z,embb,uesimtun0,315790,4852,399716,6973,1.240,0,1
2025-11-25T17:19:57.563857Z,urllc,uesimtun1,281061,4589,317736,5003,1.104,0,1
2025-11-25T17:19:57.563857Z,mmtc,uesimtun2,312700,4850,389568,6729,0.957,0,1
2025-11-25T17:19:57.813735Z,embb,uesimtun0,315955,4855,399960,6978,1.227,0,1
2025-11-25T17:19:57.813735Z,urllc,uesimtun1,281201,4592,317900,5006,0.976,0,1
2025-11-25T17:19:57.813735Z,mmtc,uesimtun2,312865,4853,389812,6734,1.156,0,1
2025-11-25T17:19:58.063489Z,embb,uesimtun0,316120,4858,400204,6983,1.214,0,1
2025-11-25T17:19:58.063489Z,urllc,uesimtun1,281341,4595,318064,5009,1.086,0,1
2025-11-25T17:19:58.063489Z,mmtc,uesimtun2,313030,4856,390056,6739,1.045,0,1
2025-11-25T17:19:58.313554Z,embb,uesimtun0,316285,4861,400448,6988,1.300,0,1
2025-11-25T17:19:58.313554Z,urllc,uesimtun1,281481,4598,318228,5012,0.918,0,1
2025-11-25T17:19:58.313554Z,mmtc,uesimtun2,313195,4859,390300,6744,1.034,0,1
2025-11-25T17:19:58.564016Z,embb,uesimtun0,316450,4864,400692,6993,1.398,0,1
2025-11-25T17:19:58.564016Z,urllc,uesimtun1,281621,4601,318392,5015,,1,1
2025-11-25T17:19:58.564016Z,mmtc,uesimtun2,313360,4862,390544,6749,0.966,0,1
2025-11-25T17:19:58.813802Z,embb,uesimtun0,316667,4868,400936,6998,1.272,0,1
2025-11-25T17:19:58.813802Z,urllc,uesimtun1,281661,4602,318452,5016,,1,1
2025-11-25T17:19:58.813802Z,mmtc,uesimtun2,313525,4865,390788,6754,0.934,0,1
2025-11-25T17:19:59.063935Z,embb,uesimtun0,316832,4871,401180,7003,1.267,0,1
2025-11-25T17:19:59.063935Z,urllc,uesimtun1,281701,4603,318512,5017,1.014,0,1
2025-11-25T17:19:59.063935Z,mmtc,uesimtun2,313690,4868,391032,6759,0.801,0,1
2025-11-25T17:19:59.314030Z,embb,uesimtun0,316997,4874,401424,7008,1.288,0,1
2025-11-25T17:19:59.314030Z,urllc,uesimtun1,281841,4606,318676,5020,1.056,0,1
2025-11-25T17:19:59.314030Z,mmtc,uesimtun2,313855,4871,391276,6764,1.025,0,1
2025-11-25T17:19:59.563564Z,embb,uesimtun0,317162,4877,401668,7013,1.306,0,1
2025-11-25T17:19:59.563564Z,urllc,uesimtun1,282006,4609,318920,5025,1.011,0,1
2025-11-25T17:19:59.563564Z,mmtc,uesimtun2,314020,4874,391520,6769,0.919,0,1
2025-11-25T17:19:59.813607Z,embb,uesimtun0,317327,4880,401912,7018,1.328,0,1
2025-11-25T17:19:59.813607Z,urllc,uesimtun1,282146,4612,319084,5028,1.251,0,1
2025-11-25T17:19:59.813607Z,mmtc,uesimtun2,314185,4877,391764,6774,1.045,0,1
2025-11-25T17:20:00.063681Z,embb,uesimtun0,317492,4883,402156,7023,1.337,0,1
2025-11-25T17:20:00.063681Z,urllc,uesimtun1,282286,4615,319248,5031,1.112,0,1
2025-11-25T17:20:00.063681Z,mmtc,uesimtun2,314402,4881,392008,6779,0.962,0,1
2025-11-25T17:20:00.313554Z,embb,uesimtun0,317657,4886,402400,7028,1.251,0,1
2025-11-25T17:20:00.313554Z,urllc,uesimtun1,282426,4618,319412,5034,,1,1
2025-11-25T17:20:00.313554Z,mmtc,uesimtun2,314567,4884,392252,6784,0.965,0,1
2025-11-25T17:20:00.563745Z,embb,uesimtun0,317822,4889,402644,7033,1.674,0,1
2025-11-25T17:20:00.563745Z,urllc,uesimtun1,282466,4619,319472,5035,1.058,0,1
2025-11-25T17:20:00.563745Z,mmtc,uesimtun2,314732,4887,392496,6789,1.006,0,1
2025-11-25T17:20:00.813712Z,embb,uesimtun0,317987,4892,402888,7038,17.776,0,1
2025-11-25T17:20:00.813712Z,urllc,uesimtun1,282606,4622,319636,5038,0.897,0,1
2025-11-25T17:20:00.813712Z,mmtc,uesimtun2,314897,4890,392740,6794,1.009,0,1
2025-11-25T17:20:01.063657Z,embb,uesimtun0,318152,4895,403132,7043,1.216,0,1
2025-11-25T17:20:01.063657Z,urllc,uesimtun1,282746,4625,319800,5041,0.979,0,1
2025-11-25T17:20:01.063657Z,mmtc,uesimtun2,315062,4893,392984,6799,0.988,0,1
2025-11-25T17:20:01.313901Z,embb,uesimtun0,318317,4898,403376,7048,1.187,0,1
2025-11-25T17:20:01.313901Z,urllc,uesimtun1,282886,4628,319964,5044,1.081,0,1
2025-11-25T17:20:01.313901Z,mmtc,uesimtun2,315227,4896,393228,6804,1.082,0,1
2025-11-25T17:20:01.563762Z,embb,uesimtun0,318482,4901,403620,7053,1.278,0,1
2025-11-25T17:20:01.563762Z,urllc,uesimtun1,283026,4631,320128,5047,0.997,0,1
2025-11-25T17:20:01.563762Z,mmtc,uesimtun2,315392,4899,393472,6809,1.131,0,1
2025-11-25T17:20:01.813811Z,embb,uesimtun0,318647,4904,403864,7058,1.225,0,1
2025-11-25T17:20:01.813811Z,urllc,uesimtun1,283166,4634,320292,5050,1.022,0,1
2025-11-25T17:20:01.813811Z,mmtc,uesimtun2,315557,4902,393716,6814,0.967,0,1
2025-11-25T17:20:02.064205Z,embb,uesimtun0,318812,4907,404108,7063,1.323,0,1
2025-11-25T17:20:02.064205Z,urllc,uesimtun1,283306,4637,320456,5053,0.960,0,1
2025-11-25T17:20:02.064205Z,mmtc,uesimtun2,315722,4905,393960,6819,0.986,0,1
2025-11-25T17:20:02.313991Z,embb,uesimtun0,318977,4910,404352,7068,1.253,0,1
2025-11-25T17:20:02.313991Z,urllc,uesimtun1,283446,4640,320620,5056,1.038,0,1
2025-11-25T17:20:02.313991Z,mmtc,uesimtun2,315887,4908,394204,6824,1.080,0,1
2025-11-25T17:20:02.563148Z,embb,uesimtun0,319142,4913,404596,7073,1.306,0,1
2025-11-25T17:20:02.563148Z,urllc,uesimtun1,283586,4643,320784,5059,1.073,0,1
2025-11-25T17:20:02.563148Z,mmtc,uesimtun2,316052,4911,394448,6829,1.059,0,1
2025-11-25T17:20:02.813395Z,embb,uesimtun0,319307,4916,404840,7078,9.556,0,1
2025-11-25T17:20:02.813395Z,urllc,uesimtun1,283726,4646,320948,5062,0.973,0,1
2025-11-25T17:20:02.813395Z,mmtc,uesimtun2,316217,4914,394692,6834,0.907,0,1
2025-11-25T17:20:03.063995Z,embb,uesimtun0,319472,4919,405084,7083,1.302,0,1
2025-11-25T17:20:03.063995Z,urllc,uesimtun1,283866,4649,321112,5065,1.022,0,1
2025-11-25T17:20:03.063995Z,mmtc,uesimtun2,316382,4917,394936,6839,0.922,0,1
2025-11-25T17:20:03.314090Z,embb,uesimtun0,319637,4922,405328,7088,1.179,0,1
2025-11-25T17:20:03.314090Z,urllc,uesimtun1,284006,4652,321276,5068,1.096,0,1
2025-11-25T17:20:03.314090Z,mmtc,uesimtun2,316547,4920,395180,6844,1.090,0,1
2025-11-25T17:20:03.563125Z,embb,uesimtun0,319802,4925,405572,7093,1.332,0,1
2025-11-25T17:20:03.563125Z,urllc,uesimtun1,284146,4655,321440,5071,1.119,0,1
2025-11-25T17:20:03.563125Z,mmtc,uesimtun2,316712,4923,395424,6849,1.021,0,1
2025-11-25T17:20:03.813826Z,embb,uesimtun0,319967,4928,405816,7098,18.935,0,1
2025-11-25T17:20:03.813826Z,urllc,uesimtun1,284286,4658,321604,5074,,1,1
2025-11-25T17:20:03.813826Z,mmtc,uesimtun2,316877,4926,395668,6854,1.011,0,1
2025-11-25T17:20:04.063746Z,embb,uesimtun0,320132,4931,406060,7103,1.216,0,1
2025-11-25T17:20:04.063746Z,urllc,uesimtun1,284326,4659,321664,5075,1.096,0,1
2025-11-25T17:20:04.063746Z,mmtc,uesimtun2,317042,4929,395912,6859,1.094,0,1
2025-11-25T17:20:04.313286Z,embb,uesimtun0,320297,4934,406304,7108,1.276,0,1
2025-11-25T17:20:04.313286Z,urllc,uesimtun1,284491,4662,321908,5080,1.146,0,1
2025-11-25T17:20:04.313286Z,mmtc,uesimtun2,317182,4932,396076,6862,0.949,0,1
2025-11-25T17:20:04.563848Z,embb,uesimtun0,320462,4937,406548,7113,1.445,0,1
2025-11-25T17:20:04.563848Z,urllc,uesimtun1,284631,4665,322072,5083,1.324,0,1
2025-11-25T17:20:04.563848Z,mmtc,uesimtun2,317347,4935,396320,6867,1.194,0,1
2025-11-25T17:20:04.813348Z,embb,uesimtun0,320627,4940,406792,7118,14.548,0,1
2025-11-25T17:20:04.813348Z,urllc,uesimtun1,284796,4668,322316,5088,,1,1
2025-11-25T17:20:04.813348Z,mmtc,uesimtun2,317487,4938,396484,6870,0.962,0,1
2025-11-25T17:20:05.063357Z,embb,uesimtun0,320792,4943,407036,7123,1.322,0,1
2025-11-25T17:20:05.063357Z,urllc,uesimtun1,284836,4669,322376,5089,1.023,0,1
2025-11-25T17:20:05.063357Z,mmtc,uesimtun2,317652,4941,396728,6875,1.004,0,1
2025-11-25T17:20:05.313373Z,embb,uesimtun0,320957,4946,407280,7128,1.304,0,1
2025-11-25T17:20:05.313373Z,urllc,uesimtun1,284976,4672,322540,5092,0.974,0,1
2025-11-25T17:20:05.313373Z,mmtc,uesimtun2,317817,4944,396972,6880,0.970,0,1
2025-11-25T17:20:05.564144Z,embb,uesimtun0,321122,4949,407524,7133,1.351,0,1
2025-11-25T17:20:05.564144Z,urllc,uesimtun1,285116,4675,322704,5095,1.041,0,1
2025-11-25T17:20:05.564144Z,mmtc,uesimtun2,317982,4947,397216,6885,1.339,0,1
2025-11-25T17:20:05.813292Z,embb,uesimtun0,321287,4952,407768,7138,84.140,0,1
2025-11-25T17:20:05.813292Z,urllc,uesimtun1,285256,4678,322868,5098,0.993,0,1
2025-11-25T17:20:05.813292Z,mmtc,uesimtun2,318147,4950,397460,6890,0.964,0,1
2025-11-25T17:20:06.063551Z,embb,uesimtun0,321452,4955,408012,7143,1.151,0,1
2025-11-25T17:20:06.063551Z,urllc,uesimtun1,285396,4681,323032,5101,,1,1
2025-11-25T17:20:06.063551Z,mmtc,uesimtun2,318312,4953,397704,6895,0.965,0,1
2025-11-25T17:20:06.313731Z,embb,uesimtun0,321617,4958,408256,7148,1.236,0,1
2025-11-25T17:20:06.313731Z,urllc,uesimtun1,285436,4682,323092,5102,1.150,0,1
2025-11-25T17:20:06.313731Z,mmtc,uesimtun2,318477,4956,397948,6900,1.014,0,1
2025-11-25T17:20:06.564151Z,embb,uesimtun0,321782,4961,408500,7153,1.434,0,1
2025-11-25T17:20:06.564151Z,urllc,uesimtun1,285576,4685,323256,5105,0.987,0,1
2025-11-25T17:20:06.564151Z,mmtc,uesimtun2,318642,4959,398192,6905,1.018,0,1
2025-11-25T17:20:06.813751Z,embb,uesimtun0,321947,4964,408744,7158,1.438,0,1
2025-11-25T17:20:06.813751Z,urllc,uesimtun1,285741,4688,323500,5110,1.303,0,1
2025-11-25T17:20:06.813751Z,mmtc,uesimtun2,318782,4962,398356,6908,0.911,0,1
2025-11-25T17:20:07.063591Z,embb,uesimtun0,322112,4967,408988,7163,1.284,0,1
2025-11-25T17:20:07.063591Z,urllc,uesimtun1,285881,4691,323664,5113,1.102,0,1
2025-11-25T17:20:07.063591Z,mmtc,uesimtun2,318947,4965,398600,6913,1.352,0,1
2025-11-25T17:20:07.313528Z,embb,uesimtun0,322277,4970,409232,7168,1.206,0,1
2025-11-25T17:20:07.313528Z,urllc,uesimtun1,286021,4694,323828,5116,1.072,0,1
