ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,probe_rtt_ms,probe_loss,tun_exists
2025-11-25T15:36:19.491160Z,embb,uesimtun0,317868,6311,1865303603,1360897,1.611,0,1
2025-11-25T15:36:19.491160Z,mmtc,uesimtun1,71990,1214,144783093,106458,17.722,0,1
2025-11-25T15:36:19.491160Z,urllc,uesimtun2,57275,999,349859342,2364425,1.740,0,1
2025-11-25T15:36:20.490496Z,embb,uesimtun0,321267,6380,1871679487,1365587,1.318,0,1
2025-11-25T15:36:20.490496Z,mmtc,uesimtun1,72568,1225,145463721,106966,180.806,0,1
2025-11-25T15:36:20.490496Z,urllc,uesimtun2,57940,1010,353442664,2388642,,1,1
2025-11-25T15:36:21.490178Z,embb,uesimtun0,324273,6442,1878063189,1370276,1.649,0,1
2025-11-25T15:36:21.490178Z,mmtc,uesimtun1,73430,1242,146143139,107475,68.187,0,1
2025-11-25T15:36:21.490178Z,urllc,uesimtun2,58690,1024,356178463,2407135,1.542,0,1
2025-11-25T15:36:22.490480Z,embb,uesimtun0,327564,6508,1884445793,1374968,1.245,0,1
2025-11-25T15:36:22.490480Z,mmtc,uesimtun1,73971,1251,146823622,107980,10.364,0,1
2025-11-25T15:36:22.490480Z,urllc,uesimtun2,59617,1042,359084939,2426782,1.860,0,1
2025-11-25T15:36:23.490517Z,embb,uesimtun0,331047,6578,1890830016,1379665,1.576,0,1
2025-11-25T15:36:23.490517Z,mmtc,uesimtun1,75700,1286,147505358,108506,40.526,0,1
2025-11-25T15:36:23.490517Z,urllc,uesimtun2,60664,1063,362264485,2448276,1.575,0,1
2025-11-25T15:36:24.490768Z,embb,uesimtun0,335297,6663,1897213654,1384373,2.087,0,1
2025-11-25T15:36:24.490768Z,mmtc,uesimtun1,76490,1302,148184510,109012,1.972,0,1
2025-11-25T15:36:24.490768Z,urllc,uesimtun2,61386,1077,365231884,2468333,1.761,0,1
2025-11-25T15:36:25.490588Z,embb,uesimtun0,339455,6746,1903598689,1389083,2.272,0,1
2025-11-25T15:36:25.490588Z,mmtc,uesimtun1,77212,1316,148864993,109518,2.029,0,1
2025-11-25T15:36:25.490588Z,urllc,uesimtun2,61811,1084,368081449,2487590,1.287,0,1
2025-11-25T15:36:26.490513Z,embb,uesimtun0,344044,6833,1908635729,1392818,3.894,0,1
2025-11-25T15:36:26.490513Z,mmtc,uesimtun1,77625,1324,149545171,110019,6.657,0,1
2025-11-25T15:36:26.490513Z,urllc,uesimtun2,63375,1108,368867877,2492919,,1,1
2025-11-25T15:36:27.490542Z,embb,uesimtun0,346685,6885,1927778501,1406770,1.563,0,1
2025-11-25T15:36:27.490542Z,mmtc,uesimtun1,78206,1334,150222849,110521,1.452,0,1
2025-11-25T15:36:27.490542Z,urllc,uesimtun2,63627,1111,371926001,2513584,1.756,0,1
2025-11-25T15:36:28.490836Z,embb,uesimtun0,350248,6956,1946946124,1420763,1.654,0,1
2025-11-25T15:36:28.490836Z,mmtc,uesimtun1,79044,1349,150903532,111029,2.067,0,1
2025-11-25T15:36:28.490836Z,urllc,uesimtun2,64465,1126,374755432,2532709,1.826,0,1
2025-11-25T15:36:29.490602Z,embb,uesimtun0,353350,7019,1966084074,1434722,1.929,0,1
2025-11-25T15:36:29.490602Z,mmtc,uesimtun1,80178,1364,151524019,111496,1.890,0,1
2025-11-25T15:36:29.490602Z,urllc,uesimtun2,65130,1137,377839550,2553553,1.466,0,1
2025-11-25T15:36:30.490968Z,embb,uesimtun0,356135,7075,1985118573,1448602,2.069,0,1
2025-11-25T15:36:30.490968Z,mmtc,uesimtun1,81191,1382,152344063,112111,24.926,0,1
2025-11-25T15:36:30.490968Z,urllc,uesimtun2,65856,1150,380997848,2574899,1.350,0,1
2025-11-25T15:36:31.490472Z,embb,uesimtun0,359040,7132,2004253472,1462554,3.163,0,1
2025-11-25T15:36:31.490472Z,mmtc,uesimtun1,81812,1393,154986781,114043,,1,1
2025-11-25T15:36:31.490472Z,urllc,uesimtun2,65984,1152,384778044,2600442,,1,1
2025-11-25T15:36:32.490442Z,embb,uesimtun0,362262,7195,2023395588,1476516,1.505,0,1
2025-11-25T15:36:32.490442Z,mmtc,uesimtun1,82807,1413,157621647,115976,1.398,0,1
2025-11-25T15:36:32.490442Z,urllc,uesimtun2,66750,1165,387088238,2616058,1.556,0,1
2025-11-25T15:36:33.490474Z,embb,uesimtun0,366508,7277,2042526438,1490487,1.549,0,1
2025-11-25T15:36:33.490474Z,mmtc,uesimtun1,83477,1426,160260126,117904,1.785,0,1
2025-11-25T15:36:33.490474Z,urllc,uesimtun2,67046,1169,390174714,2636915,1.771,0,1
2025-11-25T15:36:34.490678Z,embb,uesimtun0,370309,7353,2061687198,1504475,2.131,0,1
2025-11-25T15:36:34.490678Z,mmtc,uesimtun1,85334,1456,162173649,119325,2.389,0,1
2025-11-25T15:36:34.490678Z,urllc,uesimtun2,67510,1175,393262162,2657779,1.665,0,1
2025-11-25T15:36:35.490589Z,embb,uesimtun0,373709,7422,2080826816,1518440,,1,1
2025-11-25T15:36:35.490589Z,mmtc,uesimtun1,86312,1472,164845435,121280,118.387,0,1
2025-11-25T15:36:35.490589Z,urllc,uesimtun2,68493,1193,397468701,2686210,,1,1
2025-11-25T15:36:36.490957Z,embb,uesimtun0,377433,7499,2099979383,1532424,1.784,0,1
2025-11-25T15:36:36.490957Z,mmtc,uesimtun1,86946,1483,166363926,122395,1.461,0,1
2025-11-25T15:36:36.490957Z,urllc,uesimtun2,68661,1195,399426805,2699442,1.817,0,1
2025-11-25T15:36:37.491364Z,embb,uesimtun0,381851,7586,2119118984,1546409,2.043,0,1
2025-11-25T15:36:37.491364Z,mmtc,uesimtun1,88149,1499,166365307,122412,2.547,0,1
2025-11-25T15:36:37.491364Z,urllc,uesimtun2,69495,1211,402517329,2720332,1.930,0,1
2025-11-25T15:36:38.490845Z,embb,uesimtun0,386563,7679,2138264186,1560399,1.823,0,1
2025-11-25T15:36:38.490845Z,mmtc,uesimtun1,89046,1516,167515755,123271,12.663,0,1
2025-11-25T15:36:38.490845Z,urllc,uesimtun2,70333,1226,405629192,2741366,1.448,0,1
2025-11-25T15:36:39.490528Z,embb,uesimtun0,389822,7742,2157403921,1574365,3.403,0,1
2025-11-25T15:36:39.490528Z,mmtc,uesimtun1,89659,1527,168711409,124158,,1,1
2025-11-25T15:36:39.490528Z,urllc,uesimtun2,71263,1243,409451448,2767201,,1,1
2025-11-25T15:36:40.490620Z,embb,uesimtun0,392795,7801,2176545917,1588326,1.553,0,1
2025-11-25T15:36:40.490620Z,mmtc,uesimtun1,91501,1556,168754759,124217,2.323,0,1
2025-11-25T15:36:40.490620Z,urllc,uesimtun2,71688,1250,411764645,2782835,1.804,0,1
2025-11-25T15:36:41.490470Z,embb,uesimtun0,395740,7859,2195674193,1602277,1.623,0,1
2025-11-25T15:36:41.490470Z,mmtc,uesimtun1,92136,1567,172646877,127057,67.816,0,1
2025-11-25T15:36:41.490470Z,urllc,uesimtun2,72482,1265,414997788,2804688,2.601,0,1
2025-11-25T15:36:42.490525Z,embb,uesimtun0,399099,7927,2214811023,1616240,1.726,0,1
2025-11-25T15:36:42.490525Z,mmtc,uesimtun1,92633,1576,176619991,129953,15.778,0,1
2025-11-25T15:36:42.490525Z,urllc,uesimtun2,73316,1281,417919168,2824436,1.533,0,1
2025-11-25T15:36:43.490608Z,embb,uesimtun0,402707,7999,2233956431,1630213,1.529,0,1
2025-11-25T15:36:43.490608Z,mmtc,uesimtun1,94350,1611,180595642,132870,238.722,0,1
2025-11-25T15:36:43.490608Z,urllc,uesimtun2,73981,1292,421693326,2849942,,1,1
2025-11-25T15:36:44.490481Z,embb,uesimtun0,405460,8053,2253116104,1644183,1.841,0,1
2025-11-25T15:36:44.490481Z,mmtc,uesimtun1,94983,1622,184570184,135768,1.599,0,1
2025-11-25T15:36:44.490481Z,urllc,uesimtun2,74065,1293,424046506,2865843,1.858,0,1
2025-11-25T15:36:45.490940Z,embb,uesimtun0,408157,8107,2272262099,1658145,1.487,0,1
2025-11-25T15:36:45.490940Z,mmtc,uesimtun1,95873,1638,188544979,138670,17.081,0,1
2025-11-25T15:36:45.490940Z,urllc,uesimtun2,74478,1301,427176252,2886994,1.394,0,1
2025-11-25T15:36:46.490454Z,embb,uesimtun0,410613,8155,2291400631,1672092,5.287,0,1
2025-11-25T15:36:46.490454Z,mmtc,uesimtun1,97005,1660,192534094,141591,4.048,0,1
2025-11-25T15:36:46.490454Z,urllc,uesimtun2,75099,1312,430229406,2907629,2.802,0,1
2025-11-25T15:36:47.490635Z,embb,uesimtun0,414333,8229,2310525470,1686051,,1,1
2025-11-25T15:36:47.490635Z,mmtc,uesimtun1,97246,1664,196571768,144533,75.945,0,1
2025-11-25T15:36:47.490635Z,urllc,uesimtun2,75395,1316,434293718,2935093,14.289,0,1
2025-11-25T15:36:48.490471Z,embb,uesimtun0,417366,8289,2329670210,1700014,1.682,0,1
2025-11-25T15:36:48.490471Z,mmtc,uesimtun1,99037,1692,196678236,144635,183.901,0,1
2025-11-25T15:36:48.490471Z,urllc,uesimtun2,75691,1320,436943362,2952998,,1,1
2025-11-25T15:36:49.490736Z,embb,uesimtun0,420769,8357,2348830404,1713993,1.390,0,1
2025-11-25T15:36:49.490736Z,mmtc,uesimtun1,99943,1709,197561296,145292,,1,1
2025-11-25T15:36:49.490736Z,urllc,uesimtun2,76196,1329,440229976,2975210,,1,1
2025-11-25T15:36:50.490207Z,embb,uesimtun0,424458,8431,2367955171,1727951,7.545,0,1
2025-11-25T15:36:50.490207Z,mmtc,uesimtun1,100396,1717,198449418,145946,34.693,0,1
2025-11-25T15:36:50.490207Z,urllc,uesimtun2,76962,1342,442666562,2991680,1.498,0,1
2025-11-25T15:36:51.490616Z,embb,uesimtun0,428286,8508,2387117236,1741939,1.877,0,1
2025-11-25T15:36:51.490616Z,mmtc,uesimtun1,100776,1722,199326142,146586,1.560,0,1
2025-11-25T15:36:51.490616Z,urllc,uesimtun2,77768,1357,445633601,3011735,4.829,0,1
2025-11-25T15:36:52.490465Z,embb,uesimtun0,431845,8578,2406250140,1755901,2.051,0,1
2025-11-25T15:36:52.490465Z,mmtc,uesimtun1,101530,1736,200210389,147241,244.527,0,1
2025-11-25T15:36:52.490465Z,urllc,uesimtun2,79055,1381,449468003,3037655,,1,1
2025-11-25T15:36:53.490737Z,embb,uesimtun0,434846,8638,2425346609,1769827,7.252,0,1
2025-11-25T15:36:53.490737Z,mmtc,uesimtun1,102420,1752,201097445,147899,3.767,0,1
2025-11-25T15:36:53.490737Z,urllc,uesimtun2,79564,1389,451826932,3053598,3.117,0,1
2025-11-25T15:36:54.491106Z,embb,uesimtun0,438325,8708,2444546960,1783839,2.217,0,1
2025-11-25T15:36:54.491106Z,mmtc,uesimtun1,103848,1780,201976904,148562,1.471,0,1
2025-11-25T15:36:54.491106Z,urllc,uesimtun2,79860,1393,454885880,3074269,1.655,0,1
2025-11-25T15:36:55.491236Z,embb,uesimtun0,441532,8770,2463689176,1797802,5.184,0,1
2025-11-25T15:36:55.491236Z,mmtc,uesimtun1,104228,1785,202862052,149210,2.907,0,1
2025-11-25T15:36:55.491236Z,urllc,uesimtun2,80329,1401,457985465,3095216,2.261,0,1
2025-11-25T15:36:56.491105Z,embb,uesimtun0,444798,8834,2482832696,1811765,1.847,0,1
2025-11-25T15:36:56.491105Z,mmtc,uesimtun1,105150,1801,203743691,149865,39.742,0,1
2025-11-25T15:36:56.491105Z,urllc,uesimtun2,81829,1430,461174660,3116779,5.248,0,1
2025-11-25T15:36:57.490520Z,embb,uesimtun0,448482,8906,2501974309,1825741,1.763,0,1
2025-11-25T15:36:57.490520Z,mmtc,uesimtun1,106253,1816,204520950,150445,2.083,0,1
2025-11-25T15:36:57.490520Z,urllc,uesimtun2,82125,1434,464138064,3136804,1.725,0,1
2025-11-25T15:36:58.491003Z,embb,uesimtun0,451315,8964,2521121642,1839704,2.072,0,1
2025-11-25T15:36:58.491003Z,mmtc,uesimtun1,107210,1834,205610695,151256,15.363,0,1
2025-11-25T15:36:58.491003Z,urllc,uesimtun2,82678,1443,467266381,3157946,2.198,0,1
2025-11-25T15:36:59.490581Z,embb,uesimtun0,455151,9040,2540261698,1853676,1.840,0,1
2025-11-25T15:36:59.490581Z,mmtc,uesimtun1,108048,1849,207554653,152684,239.506,0,1
2025-11-25T15:36:59.490581Z,urllc,uesimtun2,83512,1459,471040137,3183452,,1,1
2025-11-25T15:37:00.490503Z,embb,uesimtun0,458268,9101,2559386038,1867627,4.334,0,1
2025-11-25T15:37:00.490503Z,mmtc,uesimtun1,109223,1871,209505659,154120,3.798,0,1
2025-11-25T15:37:00.490503Z,urllc,uesimtun2,83764,1462,473405177,3199434,2.337,0,1
2025-11-25T15:37:01.491328Z,embb,uesimtun0,461426,9164,2578548852,1881605,1.896,0,1
2025-11-25T15:37:01.491328Z,mmtc,uesimtun1,110342,1893,211448377,155550,1.679,0,1
2025-11-25T15:37:01.491328Z,urllc,uesimtun2,85280,1490,476478107,3220211,1.566,0,1
2025-11-25T15:37:02.490140Z,embb,uesimtun0,464805,9232,2597676135,1895562,2.711,0,1
2025-11-25T15:37:02.490140Z,mmtc,uesimtun1,111564,1909,212304239,156189,2.709,0,1
2025-11-25T15:37:02.490140Z,urllc,uesimtun2,85749,1498,479562828,3241058,2.399,0,1
2025-11-25T15:37:03.490570Z,embb,uesimtun0,468268,9301,2616835037,1909541,1.493,0,1
2025-11-25T15:37:03.490570Z,mmtc,uesimtun1,112352,1922,212313488,156209,28.242,0,1
2025-11-25T15:37:03.490570Z,urllc,uesimtun2,86459,1512,482723600,3262422,1.893,0,1
2025-11-25T15:37:04.490455Z,embb,uesimtun0,470772,9348,2635957396,1923480,1.896,0,1
2025-11-25T15:37:04.490455Z,mmtc,uesimtun1,113062,1935,212329749,156234,44.484,0,1
2025-11-25T15:37:04.490455Z,urllc,uesimtun2,86671,1515,485846020,3283521,1.717,0,1
2025-11-25T15:37:05.490557Z,embb,uesimtun0,473722,9407,2655120271,1937459,2.699,0,1
2025-11-25T15:37:05.490557Z,mmtc,uesimtun1,114103,1949,212334911,156253,30.262,0,1
2025-11-25T15:37:05.490557Z,urllc,uesimtun2,87224,1524,488887821,3304078,4.965,0,1
2025-11-25T15:37:06.490489Z,embb,uesimtun0,476825,9468,2674241927,1951409,2.456,0,1
2025-11-25T15:37:06.490489Z,mmtc,uesimtun1,116117,1990,212353659,156301,15.253,0,1
2025-11-25T15:37:06.490489Z,urllc,uesimtun2,87990,1538,491755796,3323463,1.809,0,1
2025-11-25T15:37:07.490631Z,embb,uesimtun0,480160,9534,2692538820,1964772,1.876,0,1
2025-11-25T15:37:07.490631Z,mmtc,uesimtun1,116738,2001,212372202,156324,,1,1
2025-11-25T15:37:07.490631Z,urllc,uesimtun2,88370,1543,495563032,3349190,125.198,0,1
2025-11-25T15:37:08.490922Z,embb,uesimtun0,482756,9585,2711695610,1978738,1.576,0,1
2025-11-25T15:37:08.490922Z,mmtc,uesimtun1,118170,2030,212390326,156362,10.050,0,1
2025-11-25T15:37:08.490922Z,urllc,uesimtun2,89047,1554,497905226,3365021,1.519,0,1
2025-11-25T15:37:09.490562Z,embb,uesimtun0,485565,9641,2730839110,1992702,1.838,0,1
2025-11-25T15:37:09.490562Z,mmtc,uesimtun1,118550,2035,212408594,156380,66.881,0,1
2025-11-25T15:37:09.490562Z,urllc,uesimtun2,89801,1568,501164513,3387050,177.596,0,1
2025-11-25T15:37:10.490581Z,embb,uesimtun0,489690,9722,2749980871,2006680,2.092,0,1
2025-11-25T15:37:10.490581Z,mmtc,uesimtun1,119187,2045,212425739,156401,1.218,0,1
2025-11-25T15:37:10.490581Z,urllc,uesimtun2,90583,1583,504047637,3406538,1.691,0,1
2025-11-25T15:37:11.490561Z,embb,uesimtun0,493578,9798,2769125223,2020657,1.663,0,1
2025-11-25T15:37:11.490561Z,mmtc,uesimtun1,120009,2061,212444608,156430,14.257,0,1
2025-11-25T15:37:11.490561Z,urllc,uesimtun2,90879,1587,507168365,3427626,1.393,0,1
2025-11-25T15:37:12.490504Z,embb,uesimtun0,496660,9858,2788257659,2034611,1.514,0,1
2025-11-25T15:37:12.490504Z,mmtc,uesimtun1,121986,2094,212460590,156473,2.843,0,1
2025-11-25T15:37:12.490504Z,urllc,uesimtun2,92343,1614,510219403,3448254,2.289,0,1
2025-11-25T15:37:13.490750Z,embb,uesimtun0,499775,9921,2807413399,2048582,1.614,0,1
2025-11-25T15:37:13.490750Z,mmtc,uesimtun1,123673,2128,212671673,156655,194.359,0,1
2025-11-25T15:37:13.490750Z,urllc,uesimtun2,92812,1622,513690468,3471711,,1,1
2025-11-25T15:37:14.490463Z,embb,uesimtun0,503543,9997,2826542356,2062545,1.750,0,1
2025-11-25T15:37:14.490463Z,mmtc,uesimtun1,124539,2144,213145985,157014,,1,1
2025-11-25T15:37:14.490463Z,urllc,uesimtun2,93064,1625,517181872,3495304,,1,1
2025-11-25T15:37:15.490716Z,embb,uesimtun0,506754,10060,2845701438,2076526,1.582,0,1
2025-11-25T15:37:15.490716Z,mmtc,uesimtun1,125321,2159,213620225,157372,63.010,0,1
2025-11-25T15:37:15.490716Z,urllc,uesimtun2,94059,1644,519452169,3510654,1.429,0,1
2025-11-25T15:37:16.490480Z,embb,uesimtun0,509676,10116,2864824025,2090469,2.089,0,1
2025-11-25T15:37:16.490480Z,mmtc,uesimtun1,126439,2173,213884382,157581,1.196,0,1
2025-11-25T15:37:16.490480Z,urllc,uesimtun2,94608,1654,522344363,3530201,1.376,0,1
2025-11-25T15:37:17.491652Z,embb,uesimtun0,512361,10168,2883946245,2104407,5.957,0,1
2025-11-25T15:37:17.491652Z,mmtc,uesimtun1,128768,2218,213890975,157622,4.449,0,1
2025-11-25T15:37:17.491652Z,urllc,uesimtun2,94820,1657,525456571,3551231,3.539,0,1
2025-11-25T15:37:18.490473Z,embb,uesimtun0,515663,10233,2903106354,2118384,1.490,0,1
2025-11-25T15:37:18.490473Z,mmtc,uesimtun1,129321,2227,213894276,157632,1.487,0,1
2025-11-25T15:37:18.490473Z,urllc,uesimtun2,95373,1666,528512728,3571885,1.730,0,1
2025-11-25T15:37:19.490610Z,embb,uesimtun0,519656,10311,2922254892,2132365,1.783,0,1
2025-11-25T15:37:19.490610Z,mmtc,uesimtun1,130103,2242,213899228,157648,1.940,0,1
2025-11-25T15:37:19.490610Z,urllc,uesimtun2,96793,1693,531599847,3592757,1.370,0,1
2025-11-25T15:37:20.491214Z,embb,uesimtun0,524660,10412,2941415533,2146373,1.488,0,1
2025-11-25T15:37:20.491214Z,mmtc,uesimtun1,130656,2251,213902529,157658,1.394,0,1
2025-11-25T15:37:20.491214Z,urllc,uesimtun2,97089,1697,534683575,3613595,1.575,0,1
2025-11-25T15:37:21.491231Z,embb,uesimtun0,528509,10488,2960556864,2160344,1.346,0,1
2025-11-25T15:37:21.491231Z,mmtc,uesimtun1,131454,2265,213907512,157674,1.727,0,1
2025-11-25T15:37:21.491231Z,urllc,uesimtun2,97794,1709,537768397,3634445,3.277,0,1
2025-11-25T15:37:22.490707Z,embb,uesimtun0,532470,10568,2979351870,2174071,1.636,0,1
2025-11-25T15:37:22.490707Z,mmtc,uesimtun1,131750,2269,213910560,157680,1.520,0,1
2025-11-25T15:37:22.490707Z,urllc,uesimtun2,98431,1719,540850182,3655272,1.370,0,1
2025-11-25T15:37:23.490449Z,embb,uesimtun0,536756,10653,2998485439,2188044,1.367,0,1
2025-11-25T15:37:23.490449Z,mmtc,uesimtun1,132672,2285,213915627,157697,1.106,0,1
2025-11-25T15:37:23.490449Z,urllc,uesimtun2,99241,1733,543931456,3676098,1.905,0,1
2025-11-25T15:37:24.491481Z,embb,uesimtun0,541635,10752,3017641815,2202047,1.623,0,1
2025-11-25T15:37:24.491481Z,mmtc,uesimtun1,133389,2297,213919117,157710,1.376,0,1
2025-11-25T15:37:24.491481Z,urllc,uesimtun2,99738,1742,547018810,3696963,1.589,0,1
2025-11-25T15:37:25.490499Z,embb,uesimtun0,545205,10822,3036781637,2216015,2.205,0,1
2025-11-25T15:37:25.490499Z,mmtc,uesimtun1,134643,2314,213922698,157734,1.707,0,1
2025-11-25T15:37:25.490499Z,urllc,uesimtun2,100034,1746,550102834,3717803,1.815,0,1
2025-11-25T15:37:26.490922Z,embb,uesimtun0,548447,10886,3055932082,2229985,1.504,0,1
2025-11-25T15:37:26.490922Z,mmtc,uesimtun1,135150,2324,217791256,160555,43.588,0,1
2025-11-25T15:37:26.490922Z,urllc,uesimtun2,100246,1749,553314942,3739508,2.264,0,1
2025-11-25T15:37:27.490543Z,embb,uesimtun0,551958,10957,3075052723,2243941,,1,1
2025-11-25T15:37:27.490543Z,mmtc,uesimtun1,135864,2337,222631731,164089,143.887,0,1
2025-11-25T15:37:27.490543Z,urllc,uesimtun2,101084,1764,557475209,3767626,108.337,0,1
2025-11-25T15:37:28.490575Z,embb,uesimtun0,555638,11030,3094210469,2257923,2.069,0,1
2025-11-25T15:37:28.490575Z,mmtc,uesimtun1,136931,2358,225544537,166224,58.866,0,1
2025-11-25T15:37:28.490575Z,urllc,uesimtun2,101962,1780,559529448,3781513,1.744,0,1
2025-11-25T15:37:29.490283Z,embb,uesimtun0,559234,11102,3113336569,2271882,1.824,0,1
2025-11-25T15:37:29.490283Z,mmtc,uesimtun1,138335,2386,229419578,169064,60.010,0,1
2025-11-25T15:37:29.490283Z,urllc,uesimtun2,103819,1816,562618690,3802404,1.556,0,1
2025-11-25T15:37:30.491284Z,embb,uesimtun0,562388,11165,3131883015,2285414,1.670,0,1
2025-11-25T15:37:30.491284Z,mmtc,uesimtun1,138715,2391,233294774,171885,69.698,0,1
2025-11-25T15:37:30.491284Z,urllc,uesimtun2,104115,1820,565733498,3823452,154.012,0,1
2025-11-25T15:37:31.490940Z,embb,uesimtun0,565799,11234,3151025403,2299381,1.899,0,1
2025-11-25T15:37:31.490940Z,mmtc,uesimtun1,139011,2395,237171346,174707,,1,1
2025-11-25T15:37:31.490940Z,urllc,uesimtun2,104416,1826,569375335,3848062,,1,1
2025-11-25T15:37:32.490504Z,embb,uesimtun0,569209,11299,3170154331,2313341,2.103,0,1
2025-11-25T15:37:32.490504Z,mmtc,uesimtun1,140124,2410,237172814,174728,1.969,0,1
2025-11-25T15:37:32.490504Z,urllc,uesimtun2,105318,1843,571691363,3863720,1.453,0,1
2025-11-25T15:37:33.490494Z,embb,uesimtun0,572684,11366,3189292676,2327306,1.831,0,1
2025-11-25T15:37:33.490494Z,mmtc,uesimtun1,141270,2433,238078253,175407,39.584,0,1
2025-11-25T15:37:33.490494Z,urllc,uesimtun2,106208,1859,574841794,3885015,3.410,0,1
2025-11-25T15:37:34.490554Z,embb,uesimtun0,576425,11441,3208450786,2341292,2.167,0,1
2025-11-25T15:37:34.490554Z,mmtc,uesimtun1,141807,2443,242050019,178303,233.368,0,1
2025-11-25T15:37:34.490554Z,urllc,uesimtun2,107046,1874,578524445,3909905,,1,1
2025-11-25T15:37:35.490463Z,embb,uesimtun0,580487,11522,3227580137,2355261,,1,1
2025-11-25T15:37:35.490463Z,mmtc,uesimtun1,142532,2455,247004506,181916,,1,1
2025-11-25T15:37:35.490463Z,urllc,uesimtun2,107382,1878,582254869,3935113,2.354,0,1
2025-11-25T15:37:36.490496Z,embb,uesimtun0,583573,11582,3246734837,2369235,4.241,0,1
2025-11-25T15:37:36.490496Z,mmtc,uesimtun1,143065,2463,249997827,184098,2.599,0,1
2025-11-25T15:37:36.490496Z,urllc,uesimtun2,107510,1880,583815065,3945656,1.752,0,1
2025-11-25T15:37:37.490472Z,embb,uesimtun0,587345,11655,3265883217,2383212,1.966,0,1
2025-11-25T15:37:37.490472Z,mmtc,uesimtun1,144886,2500,253957153,187006,4.465,0,1
2025-11-25T15:37:37.490472Z,urllc,uesimtun2,108480,1898,586899213,3966504,2.020,0,1
2025-11-25T15:37:38.491277Z,embb,uesimtun0,589825,11704,3285027607,2397169,1.837,0,1
2025-11-25T15:37:38.491277Z,mmtc,uesimtun1,146073,2522,257930878,189912,26.720,0,1
2025-11-25T15:37:38.491277Z,urllc,uesimtun2,109442,1915,590054528,3987832,1.706,0,1
2025-11-25T15:37:39.490553Z,embb,uesimtun0,593830,11784,3304151292,2411131,1.883,0,1
2025-11-25T15:37:39.490553Z,mmtc,uesimtun1,146883,2538,261900423,192814,24.837,0,1
2025-11-25T15:37:39.490553Z,urllc,uesimtun2,109654,1918,593128700,4008605,2.045,0,1
2025-11-25T15:37:40.491470Z,embb,uesimtun0,597699,11860,3323313295,2425117,1.619,0,1
2025-11-25T15:37:40.491470Z,mmtc,uesimtun1,147741,2554,265870942,195711,1.917,0,1
2025-11-25T15:37:40.491470Z,urllc,uesimtun2,111070,1946,596145983,4029006,1.642,0,1
2025-11-25T15:37:41.490769Z,embb,uesimtun0,602310,11952,3342459817,2439109,1.543,0,1
2025-11-25T15:37:41.490769Z,mmtc,uesimtun1,149211,2575,268932847,197958,1.854,0,1
2025-11-25T15:37:41.490769Z,urllc,uesimtun2,111282,1949,599226963,4049825,1.519,0,1
2025-11-25T15:37:42.490521Z,embb,uesimtun0,605941,12025,3361599820,2453080,1.467,0,1
2025-11-25T15:37:42.490521Z,mmtc,uesimtun1,150004,2590,268936676,197976,1.573,0,1
2025-11-25T15:37:42.490521Z,urllc,uesimtun2,111999,1961,602310393,4070665,1.899,0,1
2025-11-25T15:37:43.490901Z,embb,uesimtun0,609473,12095,3380750507,2467053,1.443,0,1
2025-11-25T15:37:43.490901Z,mmtc,uesimtun1,152062,2629,268948478,198017,34.140,0,1
2025-11-25T15:37:43.490901Z,urllc,uesimtun2,112552,1970,605496790,4092199,1.870,0,1
2025-11-25T15:37:44.490462Z,embb,uesimtun0,613470,12174,3399870160,2481013,2.860,0,1
2025-11-25T15:37:44.490462Z,mmtc,uesimtun1,153610,2657,268961008,198048,1.487,0,1
2025-11-25T15:37:44.490462Z,urllc,uesimtun2,113575,1989,608481938,4112378,1.951,0,1
2025-11-25T15:37:45.491200Z,embb,uesimtun0,616813,12238,3419033480,2494997,1.885,0,1
2025-11-25T15:37:45.491200Z,mmtc,uesimtun1,154203,2667,268971242,198064,1.634,0,1
2025-11-25T15:37:45.491200Z,urllc,uesimtun2,114750,2011,611563179,4133208,2.173,0,1
2025-11-25T15:37:46.490483Z,embb,uesimtun0,619566,12292,3438157431,2508941,1.423,0,1
2025-11-25T15:37:46.490483Z,mmtc,uesimtun1,154957,2681,268983021,198084,1.852,0,1
2025-11-25T15:37:46.490483Z,urllc,uesimtun2,115836,2030,614647295,4154056,2.068,0,1
2025-11-25T15:37:47.490520Z,embb,uesimtun0,622311,12347,3457314410,2522910,2.071,0,1
2025-11-25T15:37:47.490520Z,mmtc,uesimtun1,155510,2690,268994578,198100,1.673,0,1
2025-11-25T15:37:47.490520Z,urllc,uesimtun2,116132,2034,617731171,4174895,1.827,0,1
2025-11-25T15:37:48.490493Z,embb,uesimtun0,624968,12398,3476443607,2536853,1.557,0,1
2025-11-25T15:37:48.490493Z,mmtc,uesimtun1,155974,2696,269004674,198113,1.374,0,1
2025-11-25T15:37:48.490493Z,urllc,uesimtun2,116601,2042,620812256,4195717,1.576,0,1
2025-11-25T15:37:49.491589Z,embb,uesimtun0,628475,12467,3495110037,2550476,1.827,0,1
2025-11-25T15:37:49.491589Z,mmtc,uesimtun1,157326,2721,269017043,198142,11.279,0,1
2025-11-25T15:37:49.491589Z,urllc,uesimtun2,117098,2051,623931514,4216798,1.336,0,1
2025-11-25T15:37:50.490576Z,embb,uesimtun0,631978,12537,3514233322,2564432,2.428,0,1
