ts,slice,ifname,rx_bytes,rx_pkts,tx_bytes,tx_pkts,probe_rtt_ms,probe_loss,tun_exists
2025-11-25T16:47:13.704981Z,embb,uesimtun0,35308,490,38512,499,,1,1
2025-11-25T16:47:13.704981Z,urllc,uesimtun1,34940,483,38044,492,,1,1
2025-11-25T16:47:13.704981Z,mmtc,uesimtun2,38148,561,42772,570,,1,1
2025-11-25T16:47:13.954800Z,embb,uesimtun0,35476,492,38680,501,,1,1
2025-11-25T16:47:13.954800Z,urllc,uesimtun1,35192,486,38296,495,,1,1
2025-11-25T16:47:13.954800Z,mmtc,uesimtun2,38316,563,42940,572,,1,1
2025-11-25T16:47:14.205088Z,embb,uesimtun0,35560,493,38764,502,,1,1
2025-11-25T16:47:14.205088Z,urllc,uesimtun1,35276,487,38380,496,,1,1
2025-11-25T16:47:14.205088Z,mmtc,uesimtun2,38400,564,43024,573,,1,1
2025-11-25T16:47:14.456678Z,embb,uesimtun0,35644,494,38848,503,,1,1
2025-11-25T16:47:14.456678Z,urllc,uesimtun1,35360,488,38464,497,,1,1
2025-11-25T16:47:14.456678Z,mmtc,uesimtun2,38484,565,43108,574,,1,1
2025-11-25T16:47:14.705060Z,embb,uesimtun0,35852,497,39076,506,,1,1
2025-11-25T16:47:14.705060Z,urllc,uesimtun1,35696,492,38800,501,,1,1
2025-11-25T16:47:14.705060Z,mmtc,uesimtun2,38608,567,43252,576,,1,1
2025-11-25T16:47:14.955399Z,embb,uesimtun0,36060,500,39304,509,,1,1
2025-11-25T16:47:14.955399Z,urllc,uesimtun1,35948,495,39052,504,,1,1
2025-11-25T16:47:14.955399Z,mmtc,uesimtun2,38776,569,43420,578,,1,1
2025-11-25T16:47:15.205056Z,embb,uesimtun0,36144,501,39388,510,,1,1
2025-11-25T16:47:15.205056Z,urllc,uesimtun1,36032,496,39136,505,,1,1
2025-11-25T16:47:15.205056Z,mmtc,uesimtun2,38860,570,43504,579,,1,1
2025-11-25T16:47:15.455366Z,embb,uesimtun0,36228,502,39472,511,,1,1
2025-11-25T16:47:15.455366Z,urllc,uesimtun1,36116,497,39220,506,,1,1
2025-11-25T16:47:15.455366Z,mmtc,uesimtun2,39024,573,43708,582,,1,1
2025-11-25T16:47:15.704940Z,embb,uesimtun0,36436,505,39700,514,,1,1
2025-11-25T16:47:15.704940Z,urllc,uesimtun1,36284,499,39388,508,,1,1
2025-11-25T16:47:15.704940Z,mmtc,uesimtun2,39396,579,44140,588,,1,1
2025-11-25T16:47:15.984191Z,embb,uesimtun0,36644,508,39928,517,,1,1
2025-11-25T16:47:15.984191Z,urllc,uesimtun1,36452,501,39556,510,,1,1
2025-11-25T16:47:15.984191Z,mmtc,uesimtun2,39648,582,44392,591,,1,1
2025-11-25T16:47:16.205624Z,embb,uesimtun0,36728,509,40012,518,,1,1
2025-11-25T16:47:16.205624Z,urllc,uesimtun1,36536,502,39640,511,,1,1
2025-11-25T16:47:16.205624Z,mmtc,uesimtun2,39732,583,44476,592,,1,1
2025-11-25T16:47:16.455195Z,embb,uesimtun0,36812,510,40096,519,,1,1
2025-11-25T16:47:16.455195Z,urllc,uesimtun1,36620,503,39724,512,,1,1
2025-11-25T16:47:16.455195Z,mmtc,uesimtun2,39856,585,44620,594,,1,1
2025-11-25T16:47:16.704774Z,embb,uesimtun0,37188,515,40492,524,,1,1
2025-11-25T16:47:16.704774Z,urllc,uesimtun1,36872,506,39976,515,,1,1
2025-11-25T16:47:16.704774Z,mmtc,uesimtun2,40232,590,45016,599,,1,1
2025-11-25T16:47:16.959325Z,embb,uesimtun0,37396,518,40720,527,,1,1
2025-11-25T16:47:16.959325Z,urllc,uesimtun1,37040,508,40144,517,,1,1
2025-11-25T16:47:16.959325Z,mmtc,uesimtun2,40524,594,45328,603,,1,1
2025-11-25T16:47:17.205586Z,embb,uesimtun0,37480,519,40804,528,,1,1
2025-11-25T16:47:17.205586Z,urllc,uesimtun1,37124,509,40228,518,,1,1
2025-11-25T16:47:17.205586Z,mmtc,uesimtun2,40608,595,45412,604,,1,1
2025-11-25T16:47:17.455116Z,embb,uesimtun0,37564,520,40888,529,,1,1
2025-11-25T16:47:17.455116Z,urllc,uesimtun1,37288,512,40432,521,,1,1
2025-11-25T16:47:17.455116Z,mmtc,uesimtun2,40732,597,45556,606,,1,1
2025-11-25T16:47:17.705007Z,embb,uesimtun0,37816,523,41140,532,,1,1
2025-11-25T16:47:17.705007Z,urllc,uesimtun1,37624,516,40768,525,,1,1
2025-11-25T16:47:17.705007Z,mmtc,uesimtun2,40940,600,45784,609,,1,1
2025-11-25T16:47:17.954842Z,embb,uesimtun0,38108,527,41452,536,,1,1
2025-11-25T16:47:17.954842Z,urllc,uesimtun1,37792,518,40936,527,,1,1
2025-11-25T16:47:17.954842Z,mmtc,uesimtun2,41108,602,45952,611,,1,1
2025-11-25T16:47:18.205496Z,embb,uesimtun0,38192,528,41536,537,,1,1
2025-11-25T16:47:18.205496Z,urllc,uesimtun1,37916,520,41080,529,,1,1
2025-11-25T16:47:18.205496Z,mmtc,uesimtun2,41192,603,46036,612,,1,1
2025-11-25T16:47:18.454907Z,embb,uesimtun0,38276,529,41620,538,,1,1
2025-11-25T16:47:18.454907Z,urllc,uesimtun1,38120,524,41344,533,,1,1
2025-11-25T16:47:18.454907Z,mmtc,uesimtun2,41276,604,46120,613,,1,1
2025-11-25T16:47:18.705386Z,embb,uesimtun0,38444,531,41788,540,,1,1
2025-11-25T16:47:18.705386Z,urllc,uesimtun1,38456,528,41680,537,,1,1
2025-11-25T16:47:18.705386Z,mmtc,uesimtun2,41568,608,46432,617,,1,1
2025-11-25T16:47:18.957392Z,embb,uesimtun0,38736,535,42100,544,,1,1
2025-11-25T16:47:18.957392Z,urllc,uesimtun1,38624,530,41848,539,,1,1
2025-11-25T16:47:18.957392Z,mmtc,uesimtun2,41736,610,46600,619,,1,1
2025-11-25T16:47:19.205107Z,embb,uesimtun0,38820,536,42184,545,,1,1
2025-11-25T16:47:19.205107Z,urllc,uesimtun1,38708,531,41932,540,,1,1
2025-11-25T16:47:19.205107Z,mmtc,uesimtun2,41820,611,46684,620,,1,1
2025-11-25T16:47:19.455725Z,embb,uesimtun0,38904,537,42268,546,,1,1
2025-11-25T16:47:19.455725Z,urllc,uesimtun1,38872,534,42136,543,,1,1
2025-11-25T16:47:19.455725Z,mmtc,uesimtun2,41904,612,46768,621,,1,1
2025-11-25T16:47:19.705559Z,embb,uesimtun0,39112,540,42496,549,,1,1
2025-11-25T16:47:19.705559Z,urllc,uesimtun1,38956,535,42220,544,,1,1
2025-11-25T16:47:19.705559Z,mmtc,uesimtun2,42360,619,47284,628,,1,1
2025-11-25T16:47:19.958117Z,embb,uesimtun0,39320,543,42724,552,,1,1
2025-11-25T16:47:19.958117Z,urllc,uesimtun1,39124,537,42388,546,,1,1
2025-11-25T16:47:19.958117Z,mmtc,uesimtun2,42528,621,47452,630,,1,1
2025-11-25T16:47:20.205252Z,embb,uesimtun0,39404,544,42808,553,,1,1
2025-11-25T16:47:20.205252Z,urllc,uesimtun1,39248,539,42532,548,,1,1
2025-11-25T16:47:20.205252Z,mmtc,uesimtun2,42612,622,47536,631,,1,1
2025-11-25T16:47:20.455794Z,embb,uesimtun0,39488,545,42892,554,,1,1
2025-11-25T16:47:20.455794Z,urllc,uesimtun1,39332,540,42616,549,,1,1
2025-11-25T16:47:20.455794Z,mmtc,uesimtun2,42776,625,47740,634,,1,1
2025-11-25T16:47:20.704811Z,embb,uesimtun0,39864,550,43288,559,,1,1
2025-11-25T16:47:20.704811Z,urllc,uesimtun1,39416,541,42700,550,,1,1
2025-11-25T16:47:20.704811Z,mmtc,uesimtun2,43152,630,48136,639,,1,1
2025-11-25T16:47:20.955061Z,embb,uesimtun0,40032,552,43456,561,,1,1
2025-11-25T16:47:20.955061Z,urllc,uesimtun1,39668,544,42952,553,,1,1
2025-11-25T16:47:20.955061Z,mmtc,uesimtun2,43320,632,48304,641,,1,1
2025-11-25T16:47:21.205461Z,embb,uesimtun0,40116,553,43540,562,,1,1
2025-11-25T16:47:21.205461Z,urllc,uesimtun1,39752,545,43036,554,,1,1
2025-11-25T16:47:21.205461Z,mmtc,uesimtun2,43404,633,48388,642,,1,1
2025-11-25T16:47:21.455143Z,embb,uesimtun0,40200,554,43624,563,,1,1
2025-11-25T16:47:21.455143Z,urllc,uesimtun1,39836,546,43120,555,,1,1
