ts,embb_rate,urllc_rate,mmtc_rate,action,reason,embb_bps,urllc_bps,mmtc_bps,embb_rtt_ms,urllc_rtt_ms,mmtc_rtt_ms
2025-12-11T19:22:24.867755Z,10mbit,10mbit,800kbit,set_embb_10mbit,urllc_rtt=8.532,0,0,0,32.500362396240234,8.531856536865234,0.21953582763671875
2025-12-11T19:22:25.367224Z,10mbit,10mbit,800kbit,none,,0,0,0,32.4772834777832,8.533716201782227,0.20308494567871094
2025-12-11T19:22:25.867099Z,10mbit,10mbit,800kbit,none,,0,0,0,67.05498695373535,8.561849594116211,1.0178089141845703
2025-12-11T19:22:26.366930Z,10mbit,10mbit,800kbit,none,,0,0,0,67.16289520263672,8.561849594116211,119.48738098144531
2025-12-11T19:22:27.163450Z,10mbit,10mbit,800kbit,none,,0,0,0,67.14968681335449,8.561849594116211,119.46954727172852
2025-12-11T19:22:27.664015Z,10mbit,10mbit,800kbit,none,,0,0,0,67.14968681335449,8.561849594116211,120.32952308654785
2025-12-11T19:22:31.093491Z,10mbit,10mbit,800kbit,none,,0,0,0,67.16399192810059,8.61821174621582,120.32952308654785
2025-12-11T19:22:31.594617Z,10mbit,10mbit,800kbit,none,,0,0,0,67.17848777770996,8.613824844360352,120.33052444458008
2025-12-11T19:22:32.094395Z,50mbit,10mbit,800kbit,restore_embb_50mbit,urllc stable,0,0,0,0.39119720458984375,0.23250579833984375,119.49858665466309
2025-12-11T19:22:32.594419Z,50mbit,10mbit,800kbit,none,,0,0,0,0.28014183044433594,0.2322673797607422,1.0256290435791016
2025-12-11T19:22:33.094327Z,50mbit,10mbit,800kbit,none,,0,0,0,0.296783447265625,0.2048969268798828,1.0283946990966797
2025-12-11T19:22:33.593958Z,50mbit,10mbit,800kbit,none,,0,0,0,0.2940654754638672,0.1537799835205078,0.1605987548828125
2025-12-11T19:22:34.093695Z,50mbit,10mbit,800kbit,none,,0,0,0,38.66152763366699,0.16198158264160156,0.1605987548828125
2025-12-11T19:22:34.593569Z,50mbit,10mbit,800kbit,none,,0,0,0,38.65776062011719,0.16198158264160156,0.16984939575195312
2025-12-11T19:22:35.094292Z,50mbit,10mbit,800kbit,none,,0,0,0,72.81131744384766,0.1777172088623047,0.16984939575195312
2025-12-11T19:22:35.593898Z,50mbit,10mbit,800kbit,none,,0,0,0,72.81298637390137,0.1765727996826172,0.16078948974609375
2025-12-11T19:22:36.094282Z,50mbit,10mbit,800kbit,none,,0,0,0,103.92279624938965,0.19583702087402344,0.1728534698486328
